Action,Name,Points,GameMode,Timestamp
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:54:29.894
RefactorAddXAssertionsAchievement,Double check,9,ACHIEVEMENTS,2025-04-17 09:56:04.762
AddTestsAchievement,Safety First,6,ACHIEVEMENTS,2025-04-17 09:56:04.786
RefactorXTestNamesAchievement,The Eponym,1,ACHIEVEMENTS,2025-04-17 09:56:04.909
RefactorXTestNamesAchievement,The Eponym,1,ACHIEVEMENTS,2025-04-17 09:56:04.911
RefactorCodeAchievement,Shine in new splendour,1,ACHIEVEMENTS,2025-04-17 09:56:04.932
RefactorCodeAchievement,Shine in new splendour,1,ACHIEVEMENTS,2025-04-17 09:56:04.935
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:56:09.847
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:56:23.021
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:56:23.027
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 09:56:30.901
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:56:30.938
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:56:30.992
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:56:58.401
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:56:58.418
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 09:57:03.17
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:57:03.202
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:57:03.256
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:57:13.898
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:57:13.925
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 09:57:15.664
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:57:15.703
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:57:15.766
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:57:22.544
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:57:22.549
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 09:57:24.003
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:57:24.031
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:57:24.062
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:57:28.466
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:57:28.471
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 09:57:29.86
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:57:29.89
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:57:29.952
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:57:34.43
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:57:34.461
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 09:57:36.823
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:57:36.862
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:57:36.904
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:57:47.182
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:57:47.22
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 09:57:48.729
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:57:48.797
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:57:48.871
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:57:54.132
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:57:54.143
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 09:57:55.747
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:57:55.779
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:57:55.867
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:58:02.938
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:58:02.983
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 09:58:04.345
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:58:04.38
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:58:04.409
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:58:23.793
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:58:33.075
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:58:49.847
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:58:49.852
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 09:58:53.628
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:58:53.656
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:58:53.695
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:59:17.87
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:59:23.724
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:59:23.731
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 09:59:28.911
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:59:28.976
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:59:29.001
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:59:34.957
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:59:34.963
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 09:59:37.638
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:59:37.709
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:59:37.758
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:59:44.562
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:59:44.57
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 09:59:46.142
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:59:46.223
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:59:46.309
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:59:54.583
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:59:54.588
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 09:59:56.142
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:59:56.173
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:59:56.211
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 10:00:03.808
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 10:00:03.868
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 10:00:05.318
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 10:00:05.388
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 10:00:05.42
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 10:00:11.127
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 10:00:20.412
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 10:00:20.419
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 10:00:21.871
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 10:00:21.939
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 10:00:21.993
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 10:00:28.204
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 10:00:28.212
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 10:00:29.798
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 10:00:29.838
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 10:00:29.868
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 10:00:34.573
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 10:00:34.578
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 10:00:35.99
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 10:00:36.025
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 10:00:36.058
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 10:00:40.775
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 10:00:40.796
CoverXLinesAchievement,Line-by-line,4,ACHIEVEMENTS,2025-04-17 10:00:42.041
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 10:00:42.097
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 10:00:42.166
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 10:01:11.787
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 10:01:16.396
RefactorAddXAssertionsAchievement,Double check,1,ACHIEVEMENTS,2025-04-17 10:03:31.913
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 10:03:36.812
