Action,Name,Points,GameMode,Timestamp
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:46:53.602
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:46:53.781
RefactorAddXAssertionsAchievement,Double check,1,LEADERBOARD,2025-04-17 09:48:01.455
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 09:48:01.456
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:48:05.478
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:48:21.043
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:48:21.385
RefactorAddXAssertionsAchievement,Double check,1,LEADERBOARD,2025-04-17 09:48:32.564
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:48:37.218
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:49:08.3
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:49:08.64
RefactorAddXAssertionsAchievement,Double check,1,LEADERBOARD,2025-04-17 09:49:36.427
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:49:40.681
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:50:34.446
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:50:34.453
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:50:34.46
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:50:34.574
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:50:34.665
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:50:34.837
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:50:39.98
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:50:39.987
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:50:39.994
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:50:40.013
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:50:40.14
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:50:40.393
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:50:40.394
CoverXLinesAchievement,Line-by-line,12,LEADERBOARD,2025-04-17 09:50:44.516
CoverXMethodsAchievement,Check your methods,7,LEADERBOARD,2025-04-17 09:50:44.517
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:50:44.518
RefactorAddXAssertionsAchievement,Double check,1,LEADERBOARD,2025-04-17 09:51:19.401
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 09:51:19.402
RefactorAddXAssertionsAchievement,Double check,1,LEADERBOARD,2025-04-17 09:52:19.243
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:52:45.203
TriggerXAssertsByTestsAchievement,Assert and Tested,4,LEADERBOARD,2025-04-17 09:53:00.514
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:53:00.866
TriggerXAssertsByTestsAchievement,Assert and Tested,4,LEADERBOARD,2025-04-17 09:53:09.873
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:53:09.881
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:53:09.892
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:53:09.898
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:53:10.013
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:53:10.107
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:53:10.284
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:53:10.286
CoverXLinesAchievement,Line-by-line,14,LEADERBOARD,2025-04-17 09:53:15.413
CoverXMethodsAchievement,Check your methods,8,LEADERBOARD,2025-04-17 09:53:15.414
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:53:15.415
RefactorAddXAssertionsAchievement,Double check,1,LEADERBOARD,2025-04-17 09:56:16.364
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 09:56:16.367
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:56:50.016
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:56:50.372
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:57:18.678
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:57:19.037
RefactorAddXAssertionsAchievement,Double check,1,LEADERBOARD,2025-04-17 09:57:42.639
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 09:57:42.64
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:57:46.358
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:57:46.365
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:57:46.751
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:57:46.753
CoverXLinesAchievement,Line-by-line,4,LEADERBOARD,2025-04-17 09:57:48.646
CoverXMethodsAchievement,Check your methods,3,LEADERBOARD,2025-04-17 09:57:48.647
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:57:48.648
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 10:00:22.263
RefactorAddXAssertionsAchievement,Double check,1,LEADERBOARD,2025-04-17 10:03:03.073
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:03:06.093
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:03:46.634
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:03:50.4
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:05:02.107
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:05:24.863
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:05:52.271
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:06:30.54
