Action,Name,Points,GameMode,Timestamp
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:50:59.019
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:51:01.294
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:51:10.712
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:51:16.228
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:51:19.326
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:51:21.438
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:51:52.94
AddTestsAchievement,Safety First,1,ACHIEVEMENTS,2025-04-17 09:54:25.722
RefactorAddXAssertionsAchievement,Double check,1,ACHIEVEMENTS,2025-04-17 10:01:51.906
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 10:05:11.172
