Action,Name,Points,GameMode,Timestamp
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:45:23.109
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:45:25.123
RefactorAddXAssertionsAchievement,Double check,1,ACHIEVEMENTS,2025-04-17 09:46:20.061
AddTestsAchievement,Safety First,1,ACHIEVEMENTS,2025-04-17 09:46:20.072
RefactorAddXAssertionsAchievement,Double check,3,ACHIEVEMENTS,2025-04-17 09:47:35.834
AddTestsAchievement,Safety First,2,ACHIEVEMENTS,2025-04-17 09:47:35.844
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:47:37.778
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:47:43.873
RefactorAddXAssertionsAchievement,Double check,5,ACHIEVEMENTS,2025-04-17 09:52:36.969
AddTestsAchievement,Safety First,4,ACHIEVEMENTS,2025-04-17 09:52:36.978
RefactorAddXAssertionsAchievement,Double check,5,ACHIEVEMENTS,2025-04-17 09:53:12.309
AddTestsAchievement,Safety First,1,ACHIEVEMENTS,2025-04-17 09:53:12.319
RefactorAddXAssertionsAchievement,Double check,7,ACHIEVEMENTS,2025-04-17 09:54:28.939
AddTestsAchievement,Safety First,2,ACHIEVEMENTS,2025-04-17 09:54:28.94
RefactorAddXAssertionsAchievement,Double check,2,ACHIEVEMENTS,2025-04-17 09:54:48.31
AddTestsAchievement,Safety First,1,ACHIEVEMENTS,2025-04-17 09:54:48.311
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:54:52.454
RefactorAddXAssertionsAchievement,Double check,3,ACHIEVEMENTS,2025-04-17 09:55:49.192
AddTestsAchievement,Safety First,2,ACHIEVEMENTS,2025-04-17 09:55:49.202
RefactorAddXAssertionsAchievement,Double check,2,ACHIEVEMENTS,2025-04-17 09:56:13.458
AddTestsAchievement,Safety First,1,ACHIEVEMENTS,2025-04-17 09:56:13.459
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:56:30.359
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:57:24.05
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:57:29.673
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:57:52.454
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:57:52.458
CoverXLinesAchievement,Line-by-line,15,ACHIEVEMENTS,2025-04-17 09:57:52.602
CoverXMethodsAchievement,Check your methods,8,ACHIEVEMENTS,2025-04-17 09:57:52.621
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:57:52.668
CoverXBranchesAchievement,Check your branches,6,ACHIEVEMENTS,2025-04-17 09:57:52.717
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:58:11.683
RefactorAddXAssertionsAchievement,Double check,1,ACHIEVEMENTS,2025-04-17 10:00:22.694
RefactorAddXAssertionsAchievement,Double check,1,ACHIEVEMENTS,2025-04-17 10:00:51.699
RefactorAddXAssertionsAchievement,Double check,1,ACHIEVEMENTS,2025-04-17 10:01:09.962
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 10:02:06.625
RefactorAddXAssertionsAchievement,Double check,1,ACHIEVEMENTS,2025-04-17 10:02:17.258
AddTestsAchievement,Safety First,2,ACHIEVEMENTS,2025-04-17 10:02:17.259
RefactorCodeAchievement,Shine in new splendour,1,ACHIEVEMENTS,2025-04-17 10:02:17.265
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 10:02:24.548
RefactorAddXAssertionsAchievement,Double check,1,ACHIEVEMENTS,2025-04-17 10:03:34.105
AddTestsAchievement,Safety First,1,ACHIEVEMENTS,2025-04-17 10:03:34.106
RefactorAddXAssertionsAchievement,Double check,1,ACHIEVEMENTS,2025-04-17 10:04:54.911
AddTestsAchievement,Safety First,1,ACHIEVEMENTS,2025-04-17 10:04:54.912
RefactorXTestNamesAchievement,The Eponym,1,ACHIEVEMENTS,2025-04-17 10:04:54.923
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 10:04:56.769
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 10:05:13.493
