Timestamp,Safety FirstLevel,Check your branchesLevel,Check your classesLevel,Line-by-lineLevel,Check your methodsLevel,Bug FinderLevel,Class Reviewer - BranchesLevel,Class Reviewer - LinesLevel,Class Reviewer - MethodsLevel,Double checkLevel,Shine in new splendourLevel,The Method ExtractorLevel,The Method InlinerLevel,The EponymLevel,Test FixerLevel,Gotta Catch ’Em AllLevel,The TesterLevel,The Tester - AdvancedLevel,Assert and TestedLevel,Safety FirstProgress,Check your branchesProgress,Check your classesProgress,Line-by-lineProgress,Check your methodsProgress,Bug FinderProgress,Class Reviewer - BranchesProgress,Class Reviewer - LinesProgress,Class Reviewer - MethodsProgress,Double checkProgress,Shine in new splendourProgress,The Method ExtractorProgress,The Method InlinerProgress,The EponymProgress,Test FixerProgress,Gotta Catch ’Em AllProgress,The TesterProgress,The Tester - AdvancedProgress,Assert and TestedProgress
2025-04-17 09:54:48.31,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,11,0,0
2025-04-17 09:54:48.311,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,11,0,0
2025-04-17 09:54:52.462,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,12,0,0
2025-04-17 09:55:49.202,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,12,0,0
2025-04-17 09:55:49.203,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,12,0,0
2025-04-17 09:56:13.459,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,12,0,0
2025-04-17 09:56:13.46,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,12,0,0
2025-04-17 09:56:30.36,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,13,0,0
2025-04-17 09:57:24.052,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,14,0,0
2025-04-17 09:57:29.684,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,15,0,0
2025-04-17 09:57:52.455,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,16,0,0
2025-04-17 09:57:52.512,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,16,0,0
2025-04-17 09:57:52.62,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,14,0,0,15,0,0,1,1,1,28,0,0,0,0,0,1,16,0,0
2025-04-17 09:57:52.666,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,14,0,0,15,8,0,1,1,1,28,0,0,0,0,0,1,16,0,0
2025-04-17 09:57:52.714,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,14,0,1,15,8,0,1,1,1,28,0,0,0,0,0,1,16,0,0
2025-04-17 09:57:52.761,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,14,6,1,15,8,0,1,1,1,28,0,0,0,0,0,1,16,0,0
2025-04-17 09:58:11.684,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,14,6,1,15,8,0,1,1,1,28,0,0,0,0,0,1,17,0,0
2025-04-17 10:00:22.694,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,14,6,1,15,8,0,1,1,1,29,0,0,0,0,0,1,17,0,0
2025-04-17 10:00:51.7,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,14,6,1,15,8,0,1,1,1,30,0,0,0,0,0,1,17,0,0
2025-04-17 10:01:09.963,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,14,6,1,15,8,0,1,1,1,31,0,0,0,0,0,1,17,0,0
2025-04-17 10:02:06.626,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,14,6,1,15,8,0,1,1,1,31,0,0,0,0,0,1,18,0,0
2025-04-17 10:02:17.259,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,14,6,1,15,8,0,1,1,1,32,0,0,0,0,0,1,18,0,0
2025-04-17 10:02:17.26,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,16,6,1,15,8,0,1,1,1,32,0,0,0,0,0,1,18,0,0
2025-04-17 10:02:17.266,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,16,6,1,15,8,0,1,1,1,32,1,0,0,0,0,1,18,0,0
2025-04-17 10:02:24.549,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,16,6,1,15,8,0,1,1,1,32,1,0,0,0,0,1,19,0,0
2025-04-17 10:03:34.106,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,16,6,1,15,8,0,1,1,1,33,1,0,0,0,0,1,19,0,0
2025-04-17 10:03:34.107,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,17,6,1,15,8,0,1,1,1,33,1,0,0,0,0,1,19,0,0
2025-04-17 10:04:54.912,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,17,6,1,15,8,0,1,1,1,34,1,0,0,0,0,1,19,0,0
2025-04-17 10:04:54.912,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,18,6,1,15,8,0,1,1,1,34,1,0,0,0,0,1,19,0,0
2025-04-17 10:04:54.924,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,18,6,1,15,8,0,1,1,1,34,1,0,0,1,0,1,19,0,0
2025-04-17 10:04:56.77,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,18,6,1,15,8,0,1,1,1,34,1,0,0,1,0,1,20,0,0
2025-04-17 10:05:13.494,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,18,6,1,15,8,0,1,1,1,34,1,0,0,1,0,1,21,0,0
