Action,Name,Points,GameMode,Timestamp
RefactorXTestNamesAchievement,The Eponym,1,LEADERBOARD,2025-04-17 09:53:18.826
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:53:21.921
RefactorAddXAssertionsAchievement,Double check,3,LEADERBOARD,2025-04-17 09:53:58.058
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 09:53:58.058
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 09:54:01.29
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:54:30.507
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:54:34.427
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:54:49.57
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:54:49.573
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:54:49.575
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:54:49.577
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:54:49.579
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 09:54:49.58
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 09:54:49.582
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:54:49.584
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 09:54:49.586
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 09:54:49.587
TriggerXAssertsByTestsAchievement,Assert and Tested,2,ACHIEVEMENTS,2025-04-17 09:54:59.227
TriggerXAssertsByTestsAchievement,Assert and Tested,2,ACHIEVEMENTS,2025-04-17 09:54:59.243
TriggerXAssertsByTestsAchievement,Assert and Tested,2,ACHIEVEMENTS,2025-04-17 09:54:59.257
TriggerXAssertsByTestsAchievement,Assert and Tested,2,ACHIEVEMENTS,2025-04-17 09:54:59.288
TriggerXAssertsByTestsAchievement,Assert and Tested,2,ACHIEVEMENTS,2025-04-17 09:54:59.313
TriggerXAssertsByTestsAchievement,Assert and Tested,3,ACHIEVEMENTS,2025-04-17 09:54:59.335
TriggerXAssertsByTestsAchievement,Assert and Tested,3,ACHIEVEMENTS,2025-04-17 09:54:59.357
TriggerXAssertsByTestsAchievement,Assert and Tested,2,ACHIEVEMENTS,2025-04-17 09:54:59.373
TriggerXAssertsByTestsAchievement,Assert and Tested,3,ACHIEVEMENTS,2025-04-17 09:54:59.387
TriggerXAssertsByTestsAchievement,Assert and Tested,3,ACHIEVEMENTS,2025-04-17 09:54:59.401
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:55:10.043
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:55:10.046
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:55:10.048
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:55:10.05
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:55:10.052
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 09:55:10.055
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 09:55:10.057
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:55:10.058
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 09:55:10.06
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 09:55:10.063
RefactorAddXAssertionsAchievement,Double check,2,LEADERBOARD,2025-04-17 09:56:00.112
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 09:57:21.838
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:58:20.279
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:58:20.281
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:58:20.283
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:58:20.285
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:58:20.286
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 09:58:20.288
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 09:58:20.29
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:58:20.292
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 09:58:20.293
TriggerXAssertsByTestsAchievement,Assert and Tested,3,LEADERBOARD,2025-04-17 09:58:20.295
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 09:59:08.945
RefactorAddXAssertionsAchievement,Double check,1,LEADERBOARD,2025-04-17 10:00:39.613
RefactorAddXAssertionsAchievement,Double check,1,LEADERBOARD,2025-04-17 10:01:07.949
RefactorXTestNamesAchievement,The Eponym,1,LEADERBOARD,2025-04-17 10:02:29.511
RefactorXTestNamesAchievement,The Eponym,1,LEADERBOARD,2025-04-17 10:02:29.516
RefactorXTestNamesAchievement,The Eponym,1,LEADERBOARD,2025-04-17 10:02:29.518
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 10:04:32.217
RefactorAddXAssertionsAchievement,Double check,4,LEADERBOARD,2025-04-17 10:04:54.729
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 10:05:05.447
RefactorAddXAssertionsAchievement,Double check,2,LEADERBOARD,2025-04-17 10:05:17.025
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 10:05:17.025
RefactorAddXAssertionsAchievement,Double check,2,LEADERBOARD,2025-04-17 10:06:15.264
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 10:06:15.265
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 10:06:18.163
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 10:06:18.166
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 10:06:18.168
