Action,Name,Points,GameMode,Timestamp
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:51:00.102
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:51:00.472
RefactorAddXAssertionsAchievement,Double check,6,LEADERBOARD,2025-04-17 09:53:53.318
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 09:53:53.319
TriggerXAssertsByTestsAchievement,Assert and Tested,4,LEADERBOARD,2025-04-17 09:55:05.394
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:55:05.773
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:55:19.327
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:55:19.708
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 09:56:46.874
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:56:50.903
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:56:51.277
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 09:57:05.529
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:57:07.935
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:57:08.312
AddTestsAchievement,Safety First,2,LEADERBOARD,2025-04-17 09:57:42.433
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 09:57:57.927
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:58:02.837
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:58:02.841
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:58:02.844
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:58:02.847
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:58:02.848
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:58:02.85
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:58:03.216
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:58:06.839
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:58:06.843
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:58:06.846
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:58:06.848
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:58:06.85
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:58:06.851
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:58:07.21
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:58:07.211
TriggerXAssertsByTestsAchievement,Assert and Tested,2,LEADERBOARD,2025-04-17 09:58:23.306
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:58:23.311
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:58:23.314
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:58:23.317
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:58:23.319
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:58:23.682
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:58:23.683
CoverXLinesAchievement,Line-by-line,9,LEADERBOARD,2025-04-17 09:58:31.602
CoverXMethodsAchievement,Check your methods,6,LEADERBOARD,2025-04-17 09:58:31.603
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:58:31.603
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:58:36.56
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:58:36.566
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:58:36.93
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:58:40.122
TriggerXAssertsByTestsAchievement,Assert and Tested,1,LEADERBOARD,2025-04-17 09:58:40.126
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:58:40.496
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:58:40.498
CoverXLinesAchievement,Line-by-line,4,LEADERBOARD,2025-04-17 09:58:42.452
CoverXMethodsAchievement,Check your methods,3,LEADERBOARD,2025-04-17 09:58:42.453
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 09:58:42.453
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:59:00.99
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:59:00.995
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:59:00.999
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:59:01.001
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:59:01.003
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:59:01.005
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:59:01.364
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:59:05.686
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:59:05.69
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:59:05.691
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:59:10.904
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:59:11.28
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 09:59:11.282
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:59:21.39
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:59:21.393
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 09:59:21.394
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 09:59:21.428
RefactorAddXAssertionsAchievement,Double check,1,LEADERBOARD,2025-04-17 10:00:46.38
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 10:00:46.382
AddTestsAchievement,Safety First,1,LEADERBOARD,2025-04-17 10:02:25.704
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 10:02:28.631
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:02:28.994
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 10:02:44.868
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:02:45.244
TriggerXAssertsByTestsAchievement,Assert and Tested,0,LEADERBOARD,2025-04-17 10:04:57.968
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:04:58.344
RefactorAddXAssertionsAchievement,Double check,2,LEADERBOARD,2025-04-17 10:05:49.031
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:05:52.929
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:06:29.534
RunXTestSuitesAchievement,The Tester,1,LEADERBOARD,2025-04-17 10:06:36.11
RunWithCoverageAchievement,Gotta Catch ’Em All,1,LEADERBOARD,2025-04-17 10:06:36.111
CoverXLinesAchievement,Line-by-line,9,LEADERBOARD,2025-04-17 10:06:38.232
CoverXMethodsAchievement,Check your methods,5,LEADERBOARD,2025-04-17 10:06:38.233
CoverXClassesAchievement,Check your classes,1,LEADERBOARD,2025-04-17 10:06:38.233
CoverXBranchesAchievement,Check your branches,1,LEADERBOARD,2025-04-17 10:06:38.237
